#band1 band2 band3 band4  V(b1,b2,b3,b4)=<b1,b2|b3,b4>
[0][0][0][0]    (3636.31,-1.4861e-16)  
[1][1][1][1]    (3636,2.18954e-16)  
[3][3][3][3]    (3635.6,6.74107e-16)  
[2][2][2][2]    (3634.7,-1.60941e-15)  
[1][0][1][0]    (1550.33,-3.10199e-14)  
[0][1][0][1]    (1550.33,3.08776e-14)  
[3][2][3][2]    (1550.03,4.34445e-15)  
[2][3][2][3]    (1550.03,-6.56999e-15)  
[1][1][0][0]    (1042.29,-2.61633e-16)  
[0][0][1][1]    (1042.29,-2.616e-16)  
[0][1][1][0]    (1042.29,0.0214131)  
[1][0][0][1]    (1042.29,-0.0214131)  
[3][3][2][2]    (1041.91,-1.22062e-16)  
[2][2][3][3]    (1041.91,3.57122e-16)  
[2][3][3][2]    (1041.91,-0.0216703)  
[3][2][2][3]    (1041.91,0.0216703)  
[1][3][1][3]    (300.151,-4.11493e-13)  
[3][1][3][1]    (300.151,4.04971e-13)  
[3][0][3][0]    (283.478,3.11841e-13)  
[0][3][0][3]    (283.478,-3.05349e-13)  
[1][2][1][2]    (283.462,-4.24674e-13)  
[2][1][2][1]    (283.462,4.24123e-13)  
[2][0][2][0]    (256.719,6.30079e-13)  
[0][2][0][2]    (256.719,-6.39405e-13)  
[3][3][3][1]    (46.167,0.138263)  
[3][3][1][3]    (46.167,-0.138263)  
[3][1][3][3]    (46.167,-0.138263)  
[1][3][3][3]    (46.167,0.138263)  
[3][1][1][1]    (43.0975,-0.137636)  
[1][3][1][1]    (43.0975,0.137636)  
[1][1][1][3]    (43.0975,-0.137636)  
[1][1][3][1]    (43.0975,0.137636)  
[3][3][1][1]    (30.8705,-1.1452e-17)  
[1][1][3][3]    (30.8705,1.0987e-17)  
[1][3][3][1]    (30.8703,0.0516217)  
[3][1][1][3]    (30.8703,-0.0516217)  
[2][1][2][2]    (30.0804,0.0691467)  
[1][2][2][2]    (30.0804,-0.0691467)  
[2][2][2][1]    (30.0804,-0.0691467)  
[2][2][1][2]    (30.0804,0.0691467)  
[0][0][3][0]    (27.0873,-0.0771614)  
[0][0][0][3]    (27.0873,0.0771614)  
[3][0][0][0]    (27.0873,0.0771614)  
[0][3][0][0]    (27.0873,-0.0771614)  
[3][0][3][1]    (25.1087,-0.00151721)  
[0][3][1][3]    (25.1087,0.00151721)  
[3][1][3][0]    (25.1087,0.00151721)  
[1][3][0][3]    (25.1087,-0.00151721)  
[1][2][1][3]    (25.0067,0.00140116)  
[2][1][3][1]    (25.0067,-0.00140116)  
[3][1][2][1]    (25.0067,0.00140116)  
[1][3][1][2]    (25.0067,-0.00140116)  
[3][0][2][2]    (23.9661,0.0188705)  
[0][3][2][2]    (23.9661,-0.0188705)  
[2][2][3][0]    (23.9661,-0.0188705)  
[2][2][0][3]    (23.9661,0.0188705)  
[3][2][2][0]    (23.966,-0.0212679)  
[2][3][0][2]    (23.966,0.0212679)  
[2][0][3][2]    (23.966,0.0212679)  
[0][2][2][3]    (23.966,-0.0212679)  
[0][2][3][2]    (22.2076,-0.0253777)  
[3][2][0][2]    (22.2076,0.0253777)  
[2][0][2][3]    (22.2076,0.0253777)  
[2][3][2][0]    (22.2076,-0.0253777)  
[2][1][0][0]    (21.2699,0.020989)  
[1][2][0][0]    (21.2699,-0.020989)  
[0][0][2][1]    (21.2699,-0.020989)  
[0][0][1][2]    (21.2699,0.020989)  
[1][0][0][2]    (21.2698,0.0235641)  
[0][1][2][0]    (21.2698,-0.0235641)  
[0][2][1][0]    (21.2698,-0.0235641)  
[2][0][0][1]    (21.2698,0.0235641)  
[0][0][3][3]    (20.0024,3.62058e-18)  
[3][3][0][0]    (20.0024,-4.7694e-18)  
[0][3][3][0]    (20.0023,0.0200328)  
[3][0][0][3]    (20.0023,-0.0200328)  
[1][1][2][2]    (19.9992,-9.72432e-19)  
[2][2][1][1]    (19.9992,1.27118e-18)  
[1][2][2][1]    (19.9991,0.0195802)  
[2][1][1][2]    (19.9991,-0.0195802)  
[1][0][2][0]    (18.4476,-0.0281006)  
[0][1][0][2]    (18.4476,0.0281006)  
[2][0][1][0]    (18.4476,0.0281006)  
[0][2][0][1]    (18.4476,-0.0281006)  
[3][0][3][3]    (16.7695,-0.0239515)  
[0][3][3][3]    (16.7695,0.0239515)  
[3][3][3][0]    (16.7695,0.0239515)  
[3][3][0][3]    (16.7695,-0.0239515)  
[3][3][1][0]    (16.188,0.00439554)  
[3][3][0][1]    (16.188,-0.00439554)  
[1][0][3][3]    (16.188,-0.00439554)  
[0][1][3][3]    (16.188,0.00439554)  
[1][3][3][0]    (16.1879,0.0270105)  
[3][1][0][3]    (16.1879,-0.0270105)  
[0][3][3][1]    (16.1879,0.0270105)  
[3][0][1][3]    (16.1879,-0.0270105)  
[1][1][3][2]    (16.0788,-0.00445906)  
[1][1][2][3]    (16.0788,0.00445906)  
[3][2][1][1]    (16.0788,0.00445906)  
[2][3][1][1]    (16.0788,-0.00445906)  
[1][2][3][1]    (16.0787,0.0259833)  
